date,bike_count
2018-09-15,6015.0
2018-09-16,2827.0
2018-09-17,6926.0
2018-09-18,7145.0
2018-09-19,7398.0
2018-09-20,7489.0
2018-09-21,6370.0
2018-09-22,5211.0
2018-09-23,1691.0
2018-09-24,6483.0
2018-09-25,6805.0
2018-09-26,6734.0
2018-09-27,7089.0
2018-09-28,7098.0
2018-09-29,5164.0
2018-09-30,2389.0
2018-10-01,6051.0
2018-10-02,6334.0
2018-10-03,2289.0
2018-10-04,7530.0
2018-10-05,7323.0
2018-10-06,5403.0
2018-10-07,2629.0
2018-10-08,7197.0
2018-10-09,7403.0
2018-10-10,7370.0
2018-10-11,7434.0
2018-10-12,7543.0
2018-10-13,6392.0
2018-10-14,4491.0
2018-10-15,7613.0
2018-10-16,7522.0
2018-10-17,7622.0
2018-10-18,7977.0
2018-10-19,7610.0
2018-10-20,5433.0
2018-10-21,2621.0
2018-10-22,6922.0
2018-10-23,6771.0
2018-10-24,6257.0
2018-10-25,6882.0
2018-10-26,6797.0
2018-10-27,4668.0
2018-10-28,1370.0
2018-10-29,5491.0
2018-10-30,4921.0
2018-10-31,6434.0
2018-11-01,2449.0
2018-11-02,5544.0
2018-11-03,4284.0
2018-11-04,2097.0
2018-11-05,6215.0
2018-11-06,6433.0
2018-11-07,6646.0
2018-11-08,6236.0
2018-11-09,5976.0
2018-11-10,4048.0
2018-11-11,2039.0
2018-11-12,5770.0
2018-11-13,4758.0
2018-11-14,5493.0
2018-11-15,5522.0
2018-11-16,5584.0
2018-11-17,3759.0
2018-11-18,1672.0
2018-11-19,4694.0
2018-11-20,4787.0
2018-11-21,4647.0
2018-11-22,5185.0
2018-11-23,5002.0
2018-11-24,3027.0
2018-11-25,1760.0
2018-11-26,4032.0
2018-11-27,4450.0
2018-11-28,4654.0
2018-11-29,4838.0
2018-11-30,3873.0
2018-12-01,3107.0
2018-12-02,1176.0
2018-12-03,2563.0
2018-12-04,4377.0
2018-12-05,4798.0
2018-12-06,4569.0
2018-12-07,4107.0
2018-12-08,1762.0
2018-12-09,1108.0
2018-12-10,4303.0
2018-12-11,4484.0
2018-12-12,4400.0
2018-12-13,4249.0
2018-12-14,3958.0
2018-12-15,2781.0
2018-12-16,1092.0
2018-12-17,4217.0
2018-12-18,4695.0
2018-12-19,4162.0
2018-12-20,3907.0
2018-12-21,3030.0
2018-12-22,2000.0
2018-12-23,744.0
2018-12-24,1486.0
2018-12-25,384.0
2018-12-26,490.0
2018-12-27,2180.0
2018-12-28,2724.0
2018-12-29,1950.0
2018-12-30,867.0
2018-12-31,1749.0
2019-01-01,701.0
2019-01-02,3047.0
2019-01-03,3041.0
2019-01-04,3420.0
2019-01-05,1697.0
2019-01-06,974.0
2019-01-07,4538.0
2019-01-08,4235.0
2019-01-09,4434.0
2019-01-10,4656.0
2019-01-11,3891.0
2019-01-12,2616.0
2019-01-13,919.0
2019-01-14,4524.0
2019-01-15,4836.0
2019-01-16,5282.0
2019-01-17,4597.0
2019-01-18,5008.0
2019-01-19,3338.0
2019-01-20,1376.0
2019-01-21,4515.0
2019-01-22,4623.0
2019-01-23,4431.0
2019-01-24,4427.0
2019-01-25,3937.0
2019-01-26,2884.0
2019-01-27,1315.0
2019-01-28,3821.0
2019-01-29,5030.0
2019-01-30,4497.0
2019-01-31,4521.0
2019-02-01,4476.0
2019-02-02,3509.0
2019-02-03,1495.0
2019-02-04,5011.0
2019-02-05,5283.0
2019-02-06,5017.0
2019-02-07,4513.0
2019-02-08,5184.0
2019-02-09,3481.0
2019-02-10,1248.0
2019-02-11,4813.0
2019-02-12,5223.0
2019-02-13,5443.0
2019-02-14,5533.0
2019-02-15,5490.0
2019-02-16,4142.0
2019-02-17,2212.0
2019-02-18,5531.0
2019-02-19,5399.0
2019-02-20,5686.0
2019-02-21,5786.0
2019-02-22,5692.0
2019-02-23,4171.0
2019-02-24,2145.0
2019-02-25,5569.0
2019-02-26,6071.0
2019-02-27,6073.0
2019-02-28,6207.0
2019-03-01,4296.0
2019-03-02,3668.0
2019-03-03,1547.0
2019-03-04,3462.0
2019-03-05,3210.0
2019-03-06,5488.0
2019-03-07,4864.0
2019-03-08,4862.0
2019-03-09,2830.0
2019-03-10,1172.0
2019-03-11,4595.0
2019-03-12,5305.0
2019-03-13,4919.0
2019-03-14,3363.0
2019-03-15,3160.0
2019-03-16,3702.0
2019-03-17,1612.0
2019-03-18,5040.0
2019-03-19,5684.0
2019-03-20,5838.0
2019-03-21,6177.0
2019-03-22,6293.0
2019-03-23,4862.0
2019-03-24,2493.0
2019-03-25,5449.0
2019-03-26,5699.0
2019-03-27,6100.0
2019-03-28,6453.0
2019-03-29,6718.0
2019-03-30,5052.0
2019-03-31,2459.0
2019-04-01,6391.0
2019-04-02,6800.0
2019-04-03,4590.0
2019-04-04,4200.0
2019-04-05,5670.0
2019-04-06,4996.0
2019-04-07,2365.0
2019-04-08,6209.0
2019-04-09,5574.0
2019-04-10,5887.0
2019-04-11,6672.0
2019-04-12,6464.0
2019-04-13,3725.0
2019-04-14,1951.0
2019-04-15,6326.0
2019-04-16,6369.0
2019-04-17,6516.0
2019-04-18,7054.0
2019-04-19,2399.0
2019-04-20,4352.0
2019-04-21,1862.0
2019-04-22,2174.0
2019-04-23,6736.0
2019-04-24,6662.0
2019-04-25,7028.0
2019-04-26,4643.0
2019-04-27,3237.0
2019-04-28,2118.0
2019-04-29,6411.0
2019-04-30,7462.0
2019-05-01,3522.0
2019-05-02,6255.0
2019-05-03,5782.0
2019-05-04,2441.0
2019-05-05,2854.0
2019-05-06,6320.0
2019-05-07,7436.0
2019-05-08,4969.0
2019-05-09,4814.0
2019-05-10,7101.0
2019-05-11,3754.0
2019-05-12,2271.0
2019-05-13,7397.0
2019-05-14,7382.0
2019-05-15,7725.0
2019-05-16,7494.0
2019-05-17,7629.0
2019-05-18,5274.0
2019-05-19,2639.0
2019-05-20,6042.0
2019-05-21,3315.0
2019-05-22,7432.0
2019-05-23,8310.0
2019-05-24,8253.0
2019-05-25,5540.0
2019-05-26,3648.0
2019-05-27,7388.0
2019-05-28,7203.0
2019-05-29,7860.0
2019-05-30,3667.0
2019-05-31,7157.0
2019-06-01,5664.0
2019-06-02,3143.0
2019-06-03,7722.0
2019-06-04,8362.0
2019-06-05,8114.0
2019-06-06,8346.0
2019-06-07,7470.0
2019-06-08,5526.0
2019-06-09,2488.0
2019-06-10,1657.0
2019-06-11,6218.0
2019-06-12,5990.0
2019-06-13,7123.0
2019-06-14,6552.0
2019-06-15,5242.0
2019-06-16,2611.0
2019-06-17,7371.0
2019-06-18,7719.0
2019-06-19,7680.0
2019-06-20,2952.0
2019-06-21,7211.0
2019-06-22,3954.0
2019-06-23,2830.0
2019-06-24,8009.0
2019-06-25,7932.0
2019-06-26,7578.0
2019-06-27,8481.0
2019-06-28,8389.0
2019-06-29,6223.0
2019-06-30,3201.0
2019-07-01,8314.0
2019-07-02,9516.0
2019-07-03,8936.0
2019-07-04,9153.0
2019-07-05,8228.0
2019-07-06,6336.0
2019-07-07,2837.0
2019-07-08,8430.0
2019-07-09,8517.0
2019-07-10,8509.0
2019-07-11,6142.0
2019-07-12,5155.0
2019-07-13,5165.0
2019-07-14,2200.0
2019-07-15,7845.0
2019-07-16,8781.0
2019-07-17,8674.0
2019-07-18,8662.0
2019-07-19,8645.0
2019-07-20,6005.0
2019-07-21,3438.0
2019-07-22,8358.0
2019-07-23,9021.0
2019-07-24,8145.0
2019-07-25,7641.0
2019-07-26,7936.0
2019-07-27,5758.0
2019-07-28,2161.0
2019-07-29,8028.0
2019-07-30,8057.0
2019-07-31,8187.0
2019-08-01,8097.0
2019-08-02,7770.0
2019-08-03,5992.0
2019-08-04,3026.0
2019-08-05,6840.0
2019-08-06,7455.0
2019-08-07,4895.0
2019-08-08,7631.0
2019-08-09,6925.0
2019-08-10,5355.0
2019-08-11,2295.0
2019-08-12,6805.0
2019-08-13,7116.0
2019-08-14,6905.0
2019-08-15,6192.0
2019-08-16,7065.0
2019-08-17,4254.0
2019-08-18,2555.0
2019-08-19,6778.0
2019-08-20,6336.0
2019-08-21,7095.0
2019-08-22,6783.0
2019-08-23,6973.0
2019-08-24,5234.0
2019-08-25,2627.0
2019-08-26,6652.0
2019-08-27,6680.0
2019-08-28,6673.0
2019-08-29,6930.0
2019-08-30,7319.0
2019-08-31,5157.0
2019-09-01,2730.0
2019-09-02,7254.0
2019-09-03,7622.0
2019-09-04,7486.0
2019-09-05,7013.0
2019-09-06,7420.0
2019-09-07,4566.0
2019-09-08,1642.0
2019-09-09,6542.0
2019-09-10,7688.0
2019-09-11,7765.0
2019-09-12,7682.0
2019-09-13,7806.0
2019-09-14,6131.0
2019-09-15,3166.0
2019-09-16,7758.0
2019-09-17,7598.0
2019-09-18,7928.0
2019-09-19,7600.0
2019-09-20,8427.0
2019-09-21,5849.0
2019-09-22,2947.0
2019-09-23,6376.0
2019-09-24,6949.0
2019-09-25,5940.0
2019-09-26,6700.0
2019-09-27,5656.0
2019-09-28,4756.0
2019-09-29,2859.0
2019-09-30,6942.0
2019-10-01,6818.0
2019-10-02,6279.0
2019-10-03,2598.0
2019-10-04,3931.0
2019-10-05,3634.0
2019-10-06,1606.0
2019-10-07,7076.0
2019-10-08,6552.0
2019-10-09,6204.0
2019-10-10,5265.0
2019-10-11,6752.0
2019-10-12,5043.0
2019-10-13,3783.0
2019-10-14,7807.0
2019-10-15,7232.0
2019-10-16,7662.0
2019-10-17,6650.0
2019-10-18,6672.0
2019-10-19,4358.0
2019-10-20,2798.0
2019-10-21,7075.0
2019-10-22,7858.0
2019-10-23,7993.0
2019-10-24,8186.0
2019-10-25,8425.0
2019-10-26,6039.0
2019-10-27,2507.0
2019-10-28,6672.0
2019-10-29,6815.0
2019-10-30,6667.0
2019-10-31,7127.0
2019-11-01,2078.0
2019-11-02,4221.0
2019-11-03,1852.0
2019-11-04,6272.0
2019-11-05,7375.0
2019-11-06,6741.0
2019-11-07,6285.0
2019-11-08,4176.0
2019-11-09,4145.0
2019-11-10,1920.0
2019-11-11,5540.0
2019-11-12,5998.0
2019-11-13,5758.0
2019-11-14,5753.0
2019-11-15,5384.0
2019-11-16,3270.0
2019-11-17,1424.0
2019-11-18,4718.0
2019-11-19,5056.0
2019-11-20,5054.0
2019-11-21,5198.0
2019-11-22,4938.0
2019-11-23,3570.0
2019-11-24,1995.0
2019-11-25,5130.0
2019-11-26,5691.0
2019-11-27,4825.0
2019-11-28,4552.0
2019-11-29,4200.0
2019-11-30,3179.0
2019-12-01,1605.0
2019-12-02,4848.0
2019-12-03,4861.0
2019-12-04,4874.0
2019-12-05,4744.0
2019-12-06,4414.0
2019-12-07,2723.0
2019-12-08,1410.0
2019-12-09,3549.0
2019-12-10,4846.0
2019-12-11,4056.0
2019-12-12,4456.0
2019-12-13,3042.0
2019-12-14,2485.0
2019-12-15,1010.0
2019-12-16,4917.0
2019-12-17,5364.0
2019-12-18,4995.0
2019-12-19,5024.0
2019-12-20,3907.0
2019-12-21,2987.0
2019-12-22,1014.0
2019-12-23,3152.0
2019-12-24,1233.0
2019-12-25,523.0
2019-12-26,795.0
2019-12-27,2340.0
2019-12-28,2366.0
2019-12-29,1005.0
2019-12-30,2714.0
2019-12-31,1716.0
2020-01-01,779.0
2020-01-02,3132.0
2020-01-03,3349.0
2020-01-04,3155.0
2020-01-05,1610.0
2020-01-06,1479.0
2020-01-07,5458.0
2020-01-08,5616.0
2020-01-09,5871.0
2020-01-10,5405.0
2020-01-11,4372.0
2020-01-12,1882.0
2020-01-13,5805.0
2020-01-14,6131.0
2020-01-15,6438.0
2020-01-16,6612.0
2020-01-17,5544.0
2020-01-18,3925.0
2020-01-19,1948.0
2020-01-20,5921.0
2020-01-21,5814.0
2020-01-22,5494.0
2020-01-23,5534.0
2020-01-24,5521.0
2020-01-25,3887.0
2020-01-26,1812.0
2020-01-27,4974.0
2020-01-28,4267.0
2020-01-29,4919.0
2020-01-30,5838.0
2020-01-31,5958.0
2020-02-01,3125.0
2020-02-02,1676.0
2020-02-03,4317.0
2020-02-04,5371.0
2020-02-05,6112.0
2020-02-06,5931.0
2020-02-07,5735.0
2020-02-08,4173.0
2020-02-09,1795.0
2020-02-10,3297.0
2020-02-11,4880.0
2020-02-12,5093.0
2020-02-13,4738.0
2020-02-14,5548.0
2020-02-15,4576.0
2020-02-16,2546.0
2020-02-17,3818.0
2020-02-18,5656.0
2020-02-19,4931.0
2020-02-20,5754.0
2020-02-21,5528.0
2020-02-22,3882.0
2020-02-23,1429.0
2020-02-24,4168.0
2020-02-25,3188.0
2020-02-26,4429.0
2020-02-27,3687.0
2020-02-28,5284.0
2020-02-29,3342.0
2020-03-01,1770.0
2020-03-02,4615.0
2020-03-03,5238.0
2020-03-04,5789.0
2020-03-05,3928.0
2020-03-06,4085.0
2020-03-07,3895.0
2020-03-08,2097.0
2020-03-09,5070.0
2020-03-10,3857.0
2020-03-11,5649.0
2020-03-12,5010.0
2020-03-13,5355.0
2020-03-14,3697.0
2020-03-15,1935.0
2020-03-16,5314.0
2020-03-17,4295.0
2020-03-18,4015.0
2020-03-19,3328.0
2020-03-20,3326.0
2020-03-21,623.0
2020-03-22,823.0
2020-03-23,2346.0
2020-03-24,2252.0
2020-03-25,2311.0
2020-03-26,2393.0
2020-03-27,2630.0
2020-03-28,1886.0
2020-03-29,590.0
2020-03-30,2421.0
2020-03-31,2424.0
2020-04-01,2626.0
2020-04-02,2744.0
2020-04-03,2596.0
2020-04-04,2111.0
2020-04-05,1372.0
2020-04-06,3258.0
2020-04-07,3218.0
2020-04-08,3622.0
2020-04-09,3527.0
2020-04-10,1556.0
2020-04-11,2584.0
2020-04-12,1461.0
2020-04-13,1222.0
2020-04-14,2962.0
2020-04-15,3244.0
2020-04-16,3483.0
2020-04-17,3715.0
2020-04-18,2615.0
2020-04-19,1823.0
2020-04-20,4461.0
2020-04-21,4369.0
2020-04-22,4663.0
2020-04-23,4844.0
2020-04-24,4845.0
2020-04-25,3739.0
2020-04-26,2130.0
2020-04-27,4848.0
2020-04-28,3806.0
2020-04-29,4197.0
2020-04-30,3797.0
2020-05-01,964.0
2020-05-02,3617.0
2020-05-03,1798.0
2020-05-04,4323.0
2020-05-05,5111.0
2020-05-06,5399.0
2020-05-07,5533.0
2020-05-08,5717.0
2020-05-09,3870.0
2020-05-10,1902.0
2020-05-11,1875.0
2020-05-12,5186.0
2020-05-13,4571.0
2020-05-14,5068.0
2020-05-15,5496.0
2020-05-16,4434.0
2020-05-17,2154.0
2020-05-18,6221.0
2020-05-19,6351.0
2020-05-20,6499.0
2020-05-21,2638.0
2020-05-22,5997.0
2020-05-23,2601.0
2020-05-24,2012.0
2020-05-25,5687.0
2020-05-26,6384.0
2020-05-27,6612.0
2020-05-28,6623.0
2020-05-29,6900.0
2020-05-30,5092.0
2020-05-31,2408.0
2020-06-01,2521.0
2020-06-02,6984.0
2020-06-03,6712.0
2020-06-04,4192.0
2020-06-05,4010.0
2020-06-06,3771.0
2020-06-07,2422.0
2020-06-08,6376.0
2020-06-09,4824.0
2020-06-10,5380.0
2020-06-11,2762.0
2020-06-12,7079.0
2020-06-13,4954.0
2020-06-14,1339.0
2020-06-15,6496.0
2020-06-16,6247.0
2020-06-17,5424.0
2020-06-18,7382.0
2020-06-19,7564.0
2020-06-20,5766.0
2020-06-21,3212.0
2020-06-22,7236.0
2020-06-23,7711.0
2020-06-24,7611.0
2020-06-25,7783.0
2020-06-26,7242.0
2020-06-27,5825.0
2020-06-28,2613.0
2020-06-29,6510.0
2020-06-30,7683.0
2020-07-01,8045.0
2020-07-02,7347.0
2020-07-03,8140.0
2020-07-04,6018.0
2020-07-05,3015.0
2020-07-06,7542.0
2020-07-07,8200.0
2020-07-08,7995.0
2020-07-09,8063.0
2020-07-10,7983.0
2020-07-11,6148.0
2020-07-12,3177.0
2020-07-13,7720.0
2020-07-14,8107.0
2020-07-15,5305.0
2020-07-16,5025.0
2020-07-17,7509.0
2020-07-18,6184.0
2020-07-19,3104.0
2020-07-20,7676.0
2020-07-21,8284.0
2020-07-22,8426.0
2020-07-23,8462.0
2020-07-24,8094.0
2020-07-25,6255.0
2020-07-26,2925.0
2020-07-27,7924.0
2020-07-28,8282.0
2020-07-29,8322.0
2020-07-30,8140.0
2020-07-31,7502.0
2020-08-01,5581.0
2020-08-02,2946.0
2020-08-03,6726.0
2020-08-04,7377.0
2020-08-05,7607.0
2020-08-06,7512.0
2020-08-07,7056.0
2020-08-08,5135.0
2020-08-09,2493.0
2020-08-10,6504.0
2020-08-11,6886.0
2020-08-12,6352.0
2020-08-13,6432.0
2020-08-14,6937.0
2020-08-15,5408.0
2020-08-16,2835.0
2020-08-17,6416.0
2020-08-18,6927.0
2020-08-19,7291.0
2020-08-20,6823.0
2020-08-21,6427.0
2020-08-22,5134.0
2020-08-23,2776.0
2020-08-24,6692.0
2020-08-25,7012.0
2020-08-26,6332.0
2020-08-27,7116.0
2020-08-28,5396.0
2020-08-29,5322.0
2020-08-30,1565.0
2020-08-31,6032.0
2020-09-01,6697.0
2020-09-02,7365.0
2020-09-03,7230.0
2020-09-04,7063.0
2020-09-05,5411.0
2020-09-06,2673.0
2020-09-07,7521.0
2020-09-08,7823.0
2020-09-09,7899.0
2020-09-10,7834.0
2020-09-11,7696.0
2020-09-12,5980.0
2020-09-13,3109.0
2020-09-14,7735.0
2020-09-15,8268.0
2020-09-16,8245.0
2020-09-17,8195.0
2020-09-18,8438.0
2020-09-19,6381.0
2020-09-20,3499.0
2020-09-21,7981.0
2020-09-22,8037.0
2020-09-23,7853.0
2020-09-24,7197.0
2020-09-25,6757.0
2020-09-26,3029.0
2020-09-27,2229.0
2020-09-28,7173.0
2020-09-29,6449.0
2020-09-30,8399.0
2020-10-01,7076.0
2020-10-02,7520.0
2020-10-03,2594.0
2020-10-04,2596.0
2020-10-05,6498.0
2020-10-06,6471.0
2020-10-07,6313.0
2020-10-08,6910.0
2020-10-09,7183.0
2020-10-10,4691.0
2020-10-11,2364.0
2020-10-12,6441.0
2020-10-13,7194.0
2020-10-14,6681.0
2020-10-15,5935.0
2020-10-16,6154.0
2020-10-17,4797.0
2020-10-18,2421.0
2020-10-19,7020.0
2020-10-20,7109.0
2020-10-21,7170.0
2020-10-22,7310.0
2020-10-23,6049.0
2020-10-24,5002.0
2020-10-25,2674.0
2020-10-26,4914.0
2020-10-27,6539.0
2020-10-28,6075.0
2020-10-29,5252.0
2020-10-30,6317.0
2020-10-31,5046.0
2020-11-01,1979.0
2020-11-02,5901.0
2020-11-03,5272.0
2020-11-04,5815.0
2020-11-05,5853.0
2020-11-06,5564.0
2020-11-07,4076.0
2020-11-08,1533.0
2020-11-09,5696.0
2020-11-10,5682.0
2020-11-11,5532.0
2020-11-12,5280.0
2020-11-13,5879.0
2020-11-14,4321.0
2020-11-15,1930.0
2020-11-16,5068.0
2020-11-17,5922.0
2020-11-18,5901.0
2020-11-19,4565.0
2020-11-20,5744.0
2020-11-21,3721.0
2020-11-22,1381.0
2020-11-23,5111.0
2020-11-24,5550.0
2020-11-25,5387.0
2020-11-26,5470.0
2020-11-27,4825.0
2020-11-28,3463.0
2020-11-29,1306.0
2020-11-30,5062.0
2020-12-01,4091.0
2020-12-02,5163.0
2020-12-03,5456.0
2020-12-04,5224.0
2020-12-05,3622.0
2020-12-06,1387.0
2020-12-07,5187.0
2020-12-08,5591.0
2020-12-09,5416.0
2020-12-10,5471.0
2020-12-11,5443.0
2020-12-12,3030.0
2020-12-13,1273.0
2020-12-14,6074.0
2020-12-15,5612.0
2020-12-16,3640.0
2020-12-17,3510.0
2020-12-18,3466.0
2020-12-19,2307.0
2020-12-20,868.0
2020-12-21,3316.0
2020-12-22,2363.0
2020-12-23,2684.0
2020-12-24,731.0
2020-12-25,533.0
2020-12-26,633.0
2020-12-27,669.0
2020-12-28,1770.0
2020-12-29,1721.0
2020-12-30,2337.0
2020-12-31,1132.0
2021-01-01,681.0
2021-01-02,1593.0
2021-01-03,636.0
2021-01-04,2468.0
2021-01-05,2472.0
2021-01-06,849.0
2021-01-07,2663.0
2021-01-08,2213.0
2021-01-09,1814.0
2021-01-10,1022.0
2021-01-11,3139.0
2021-01-12,2054.0
2021-01-13,3178.0
2021-01-14,2885.0
2021-01-15,3235.0
2021-01-16,1933.0
2021-01-17,760.0
2021-01-18,3182.0
2021-01-19,2961.0
2021-01-20,3404.0
2021-01-21,3022.0
2021-01-22,2728.0
2021-01-23,2241.0
2021-01-24,1078.0
2021-01-25,2639.0
2021-01-26,2967.0
2021-01-27,2713.0
2021-01-28,2439.0
2021-01-29,2837.0
2021-01-30,1472.0
2021-01-31,1072.0
2021-02-01,2704.0
2021-02-02,2919.0
2021-02-03,2561.0
2021-02-04,4044.0
2021-02-05,3055.0
2021-02-06,2407.0
2021-02-07,1162.0
2021-02-08,2510.0
2021-02-09,2511.0
2021-02-10,1469.0
2021-02-11,1858.0
2021-02-12,2078.0
2021-02-13,1311.0
2021-02-14,844.0
2021-02-15,2519.0
2021-02-16,3137.0
2021-02-17,3476.0
2021-02-18,3575.0
2021-02-19,3932.0
2021-02-20,2811.0
2021-02-21,1992.0
2021-02-22,4127.0
2021-02-23,4446.0
2021-02-24,4496.0
2021-02-25,4462.0
2021-02-26,4055.0
2021-02-27,2862.0
2021-02-28,1600.0
2021-03-01,4266.0
2021-03-02,4652.0
2021-03-03,4387.0
2021-03-04,4146.0
2021-03-05,3776.0
2021-03-06,2738.0
2021-03-07,1591.0
2021-03-08,4522.0
2021-03-09,4284.0
2021-03-10,4382.0
2021-03-11,3089.0
2021-03-12,4395.0
2021-03-13,1696.0
2021-03-14,1099.0
2021-03-15,3692.0
2021-03-16,4080.0
2021-03-17,3835.0
2021-03-18,4369.0
2021-03-19,3628.0
2021-03-20,3127.0
2021-03-21,1158.0
2021-03-22,4092.0
2021-03-23,4128.0
2021-03-24,4565.0
2021-03-25,4625.0
2021-03-26,4875.0
2021-03-27,2818.0
2021-03-28,2053.0
2021-03-29,5079.0
2021-03-30,5550.0
2021-03-31,5565.0
2021-04-01,5612.0
2021-04-02,1790.0
2021-04-03,2953.0
2021-04-04,1286.0
2021-04-05,820.0
2021-04-06,3193.0
2021-04-07,3017.0
2021-04-08,3857.0
2021-04-09,4302.0
2021-04-10,3082.0
2021-04-11,1472.0
2021-04-12,3850.0
2021-04-13,4335.0
2021-04-14,4207.0
2021-04-15,4383.0
2021-04-16,4079.0
2021-04-17,2963.0
2021-04-18,1571.0
2021-04-19,3917.0
2021-04-20,4754.0
2021-04-21,4973.0
2021-04-22,4979.0
2021-04-23,5061.0
2021-04-24,3685.0
2021-04-25,2257.0
2021-04-26,4840.0
2021-04-27,5084.0
2021-04-28,5205.0
2021-04-29,4434.0
2021-04-30,4020.0
2021-05-01,1827.0
2021-05-02,1552.0
2021-05-03,5162.0
2021-05-04,3723.0
2021-05-05,4169.0
2021-05-06,3582.0
2021-05-07,4774.0
2021-05-08,3691.0
2021-05-09,2297.0
2021-05-10,4287.0
2021-05-11,4013.0
2021-05-12,5209.0
2021-05-13,1967.0
2021-05-14,4629.0
2021-05-15,3314.0
2021-05-16,1701.0
2021-05-17,3488.0
2021-05-18,4282.0
2021-05-19,4880.0
2021-05-20,5210.0
2021-05-21,5187.0
2021-05-22,4300.0
2021-05-23,2018.0
2021-05-24,2218.0
2021-05-25,4198.0
2021-05-26,3123.0
2021-05-27,4862.0
2021-05-28,5539.0
2021-05-29,4618.0
2021-05-30,2803.0
2021-05-31,5842.0
2021-06-01,6435.0
2021-06-02,6474.0
2021-06-03,2888.0
2021-06-04,5821.0
2021-06-05,3997.0
2021-06-06,1697.0
2021-06-07,5370.0
2021-06-08,6292.0
2021-06-09,6455.0
2021-06-10,7294.0
2021-06-11,7422.0
2021-06-12,5680.0
2021-06-13,3115.0
2021-06-14,7220.0
2021-06-15,7824.0
2021-06-16,7768.0
2021-06-17,7509.0
2021-06-18,7657.0
2021-06-19,5539.0
2021-06-20,2759.0
2021-06-21,7288.0
2021-06-22,5884.0
2021-06-23,6884.0
2021-06-24,6434.0
2021-06-25,6521.0
2021-06-26,5824.0
2021-06-27,3005.0
2021-06-28,6667.0
2021-06-29,6008.0
2021-06-30,5493.0
2021-07-01,6487.0
2021-07-02,7869.0
2021-07-03,6005.0
2021-07-04,2811.0
2021-07-05,6639.0
2021-07-06,5269.0
2021-07-07,7941.0
2021-07-08,5786.0
2021-07-09,6538.0
2021-07-10,5987.0
2021-07-11,3334.0
2021-07-12,7404.0
2021-07-13,4371.0
2021-07-14,5827.0
2021-07-15,6623.0
2021-07-16,7404.0
2021-07-17,5564.0
2021-07-18,3355.0
2021-07-19,7582.0
2021-07-20,7750.0
2021-07-21,7925.0
2021-07-22,7901.0
2021-07-23,7714.0
2021-07-24,5409.0
2021-07-25,3059.0
2021-07-26,6974.0
2021-07-27,7533.0
2021-07-28,7307.0
2021-07-29,7617.0
2021-07-30,7602.0
2021-07-31,5776.0
2021-08-01,2588.0
2021-08-02,6221.0
2021-08-03,5072.0
2021-08-04,6792.0
2021-08-05,6683.0
2021-08-06,5884.0
2021-08-07,4479.0
2021-08-08,2444.0
2021-08-09,6393.0
2021-08-10,6558.0
2021-08-11,6655.0
2021-08-12,6731.0
2021-08-13,6126.0
2021-08-14,4946.0
2021-08-15,2539.0
2021-08-16,5293.0
2021-08-17,5688.0
2021-08-18,5471.0
2021-08-19,6025.0
2021-08-20,6268.0
2021-08-21,5170.0
2021-08-22,1501.0
2021-08-23,5469.0
2021-08-24,5928.0
2021-08-25,6248.0
2021-08-26,4773.0
2021-08-27,5637.0
2021-08-28,3575.0
2021-08-29,1378.0
2021-08-30,4445.0
2021-08-31,5895.0
2021-09-01,6415.0
2021-09-02,6407.0
2021-09-03,6373.0
2021-09-04,5666.0
2021-09-05,3052.0
2021-09-06,6675.0
2021-09-07,6945.0
2021-09-08,7026.0
2021-09-09,6868.0
2021-09-10,6241.0
2021-09-11,5618.0
2021-09-12,3140.0
2021-09-13,7043.0
2021-09-14,7246.0
2021-09-15,5695.0
2021-09-16,5607.0
2021-09-17,7432.0
2021-09-18,5824.0
2021-09-19,2823.0
2021-09-20,6747.0
2021-09-21,6996.0
2021-09-22,7638.0
2021-09-23,7278.0
2021-09-24,8830.0
2021-09-25,6567.0
2021-09-26,2459.0
2021-09-27,6740.0
2021-09-28,7218.0
2021-09-29,5859.0
2021-09-30,7282.0
2021-10-01,7512.0
2021-10-02,5713.0
2021-10-03,2418.0
2021-10-04,4780.0
2021-10-05,6250.0
2021-10-06,6017.0
2021-10-07,4835.0
2021-10-08,6956.0
2021-10-09,5366.0
2021-10-10,3475.0
2021-10-11,6248.0
2021-10-12,5379.0
2021-10-13,6070.0
2021-10-14,6707.0
2021-10-15,6822.0
2021-10-16,4884.0
2021-10-17,2198.0
2021-10-18,6683.0
2021-10-19,6186.0
2021-10-20,6523.0
2021-10-21,5171.0
2021-10-22,6861.0
2021-10-23,5106.0
2021-10-24,2524.0
2021-10-25,6461.0
2021-10-26,6424.0
2021-10-27,6825.0
2021-10-28,6746.0
2021-10-29,6684.0
2021-10-30,3342.0
2021-10-31,2459.0
2021-11-01,1988.0
2021-11-02,4875.0
2021-11-03,4779.0
2021-11-04,4445.0
2021-11-05,5453.0
2021-11-06,4436.0
2021-11-07,1900.0
2021-11-08,6218.0
2021-11-09,6410.0
2021-11-10,6273.0
2021-11-11,6084.0
2021-11-12,5577.0
2021-11-13,3153.0
2021-11-14,2010.0
2021-11-15,5840.0
2021-11-16,5857.0
2021-11-17,5954.0
2021-11-18,6126.0
2021-11-19,5969.0
2021-11-20,4137.0
2021-11-21,1822.0
2021-11-22,5333.0
2021-11-23,6327.0
2021-11-24,6136.0
2021-11-25,5902.0
