"date","bike_count","weekday","is_weekend","temperature","humidity","windspeed","winddirection","visibility","precipitation","sun","windspeed_max","precip_indic","precip_type"
2013-12-26,361,4,0,5.66111111111111,97.2777777777778,3.43333333333333,221.111111111111,6055.55555555556,10.6,0,7,1,6
2013-12-27,2553,5,0,4.1,83.3333333333333,1.73888888888889,157.777777777778,44277.7777777778,0,242,6,0,0
2013-12-28,1353,6,1,6.18888888888889,91.9444444444444,3.51111111111111,181.666666666667,25055.5555555556,8.5,0,12,1,6
2013-12-29,836,7,1,6.01666666666667,84.0555555555556,4.74444444444444,229.444444444444,44166.6666666667,0.8,128,12,1,6
2013-12-30,3029,1,0,0.377777777777778,99.7777777777778,1.10555555555556,192.777777777778,2755.55555555556,0,0,3,0,0
2013-12-31,1735,2,0,1.86111111111111,92.9444444444444,1.04444444444444,88.8888888888889,23888.8888888889,0,411,4,0,0
2014-01-01,779,3,0,5.67222222222222,86.5555555555556,1.85,173.888888888889,25183.3333333333,0.5,343,7,0,0
2014-01-02,2345,4,0,7.65555555555556,88.9444444444444,4.48888888888889,196.111111111111,20444.4444444444,10.3,3,15,1,6
2014-01-03,3049,5,0,6.97222222222222,88.7222222222222,3.8,198.888888888889,28966.6666666667,0.9,42,14,0,0
2014-01-04,1954,6,1,5.47222222222222,97.6666666666667,1.37777777777778,137.777777777778,19888.8888888889,4.8,0,6,1,6
2014-01-05,1100,7,1,5.76111111111111,87.7222222222222,4.31111111111111,212.222222222222,24722.2222222222,1.8,102,11,0,0
2014-01-06,1468,1,0,5.01666666666667,86.7777777777778,1.17777777777778,108.888888888889,37833.3333333333,0,95,3,0,0
2014-01-07,5634,2,0,10.8388888888889,73.7222222222222,2.53888888888889,214.444444444444,50000,0.2,167,12,0,0
2014-01-08,5455,3,0,11.3611111111111,79.7777777777778,3.71111111111111,215,35833.3333333333,0.1,308,10,0,0
2014-01-09,5254,4,0,9.70555555555556,77,4.75,195.555555555556,33055.5555555556,1.6,72,19,0,0
2014-01-10,5327,5,0,6.36666666666667,84.9444444444444,3.80555555555556,217.777777777778,41500,0,180,9,0,0
2014-01-11,3109,6,1,5.45,94.7,3.29,220,9800,0.3,0,6,0.5,0
2014-01-12,1631,7,1,2.26666666666667,94.2777777777778,2.17777777777778,88.3333333333333,10672.2222222222,0,450,6,0,0
2014-01-13,4373,1,0,3.73888888888889,99.1111111111111,1.88888888888889,186.111111111111,5205.55555555556,4.3,25,4,1,6
2014-01-14,4895,2,0,5.05,98.8888888888889,1.43333333333333,189.444444444444,3383.33333333333,0.6,0,8,0,0
2014-01-15,5148,3,0,4.45555555555556,85.3333333333333,3.43888888888889,211.666666666667,31666.6666666667,0,224,8,0,0
2014-01-16,4832,4,0,5.58888888888889,90.1111111111111,1.5,157.222222222222,35222.2222222222,3.7,0,8,0,0
2014-01-17,5459,5,0,6.32777777777778,81.3888888888889,2.37222222222222,188.888888888889,55833.3333333333,0,292,7,0,0
2014-01-18,3763,6,1,2.29444444444444,91.1111111111111,2.08333333333333,136.111111111111,24388.8888888889,0,284,8,0,0
2014-01-19,1551,7,1,3.53888888888889,92.3888888888889,1.75555555555556,81.1111111111111,4811.11111111111,0,26,5,0,0
2014-01-20,4607,1,0,3.9,97,2.50555555555556,192.222222222222,4172.22222222222,0,0,6,0.5,6
2014-01-21,4420,2,0,5.3,91.4444444444444,3.65555555555556,247.222222222222,8166.66666666667,1.2,0,7,1,6
2014-01-22,4996,3,0,4.88888888888889,91.0555555555556,1.39444444444444,163.333333333333,6777.77777777778,0,0,3,0,0
2014-01-23,4542,4,0,3.98888888888889,94.8333333333333,3.19444444444444,228.333333333333,7761.11111111111,1.1,0,8,1,6
2014-01-24,4286,5,0,4.02222222222222,85.0555555555556,4.4,232.222222222222,20666.6666666667,4.7,18,11,1,6
2014-01-25,3422,6,1,3.25555555555556,85.5555555555556,2.13333333333333,224.444444444444,12166.6666666667,0,120,5,0,0
2014-01-26,1442,7,1,5.38333333333333,71.8333333333333,6.74444444444444,229.444444444444,40555.5555555556,0,41,15,0,0
2014-01-27,4515,1,0,4.49444444444444,81.7222222222222,5.43333333333333,224.444444444444,39277.7777777778,0.3,165,16,0,0
2014-01-28,5136,2,0,4.48333333333333,70.6666666666667,2.08888888888889,146.111111111111,55833.3333333333,0,462,7,0,0
2014-01-29,4834,3,0,1.61111111111111,77.0555555555556,5.75555555555556,76.1111111111111,18666.6666666667,0,393,12,0,0
2014-01-30,4881,4,0,1.21666666666667,81.2777777777778,3.71111111111111,93.3333333333333,8222.22222222222,0,304,10,0,0
2014-01-31,4872,5,0,1.52777777777778,85.1666666666667,1.18333333333333,182.222222222222,6250,0,298,4,0,0
2014-02-01,3152,6,1,2.36666666666667,90.3888888888889,1.60555555555556,205,16016.6666666667,2,28,8,0,6
2014-02-02,1466,7,1,4.52222222222222,93.7777777777778,1.83888888888889,212.222222222222,21855.5555555556,0.7,67,7,0,0
2014-02-03,4821,1,0,3.13888888888889,89.2222222222222,3.43333333333333,81.6666666666667,8550,0,54,9,0,0
2014-02-04,4908,2,0,2.92777777777778,91.0555555555556,1.16666666666667,122.222222222222,20083.3333333333,0,100,3,0,0
2014-02-05,4604,3,0,1.62222222222222,96,2.06666666666667,166.111111111111,8633.33333333333,0.9,0,11,0,0
2014-02-06,5274,4,0,8.96666666666667,65,5.47222222222222,202.222222222222,46388.8888888889,0.1,387,12,0,0
2014-02-07,4662,5,0,8.38888888888889,71.1666666666667,7.23888888888889,213.888888888889,42500,0.1,0,19,0,0
2014-02-08,2934,6,1,5.83333333333333,79.3888888888889,4.2,193.333333333333,42777.7777777778,4.3,14,15,0.5,6
2014-02-09,1240,7,1,6.13333333333333,72.7222222222222,7.8,221.666666666667,38333.3333333333,2.7,259,20,1,6
2014-02-10,4393,1,0,3.87222222222222,81.4444444444444,2.97777777777778,122.777777777778,26833.3333333333,1.9,0,10,0,6
2014-02-11,5015,2,0,6.17222222222222,76.3333333333333,5.42777777777778,221.111111111111,33611.1111111111,0,92,13,0,0
2014-02-12,5210,3,0,5.18333333333333,76.8333333333333,4.25,210,36611.1111111111,0,281,11,0,0
2014-02-13,3938,4,0,7.22777777777778,81.1666666666667,6.6,196.111111111111,33555.5555555556,8.6,13,24,1,6
2014-02-14,4946,5,0,6.73888888888889,72.0555555555556,3.65555555555556,191.666666666667,47500,0.4,240,11,0,0
2014-02-15,1696,6,1,7.21111111111111,90.7777777777778,3.62777777777778,206.111111111111,16000,14,0,9,1,6
2014-02-16,1310,7,1,7.42222222222222,79.5,7.02222222222222,224.444444444444,39722.2222222222,0.1,59,15,0,0
2014-02-17,5140,1,0,6.16666666666667,76.3888888888889,1.66666666666667,196.111111111111,48055.5555555556,0,561,6,0,0
2014-02-18,5021,2,0,4.73888888888889,80.7777777777778,0.95,211.111111111111,42222.2222222222,0,300,3,0,0
2014-02-19,4870,3,0,8.05,81.5555555555556,3.27777777777778,232.777777777778,29888.8888888889,0.4,5,8,0,0
2014-02-20,5333,4,0,8.23888888888889,77.4444444444444,3.25,218.333333333333,39555.5555555556,0,375,9,0,0
2014-02-21,4562,5,0,8.51111111111111,78.3333333333333,5.79444444444444,232.777777777778,33277.7777777778,0.5,236,15,0,0
2014-02-22,3217,6,1,5.77222222222222,78.7222222222222,4.37777777777778,224.444444444444,35500,2,148,13,0,0
2014-02-23,1893,7,1,7.08888888888889,77.3888888888889,1.29444444444444,185,42161.1111111111,0,477,5,0,0
2014-02-24,5472,1,0,5.74444444444444,75.1111111111111,1.02222222222222,176.111111111111,41333.3333333333,0,585,3,0,0
2014-02-25,5141,2,0,6.78333333333333,73,1.92777777777778,168.888888888889,47611.1111111111,0,243,11,0,0
2014-02-26,4006,3,0,7.38333333333333,92.1666666666667,2.11666666666667,200,18611.1111111111,6.1,0,6,1,6
2014-02-27,5120,4,0,7.62222222222222,76.4444444444444,3.91111111111111,223.333333333333,26666.6666666667,0.5,257,12,0,0
2014-02-28,4774,5,0,7.75,75.7222222222222,3.02777777777778,198.333333333333,38611.1111111111,0.4,318,16,0.5,0
2014-03-01,3316,6,1,6.73888888888889,77.6111111111111,1.36666666666667,169.444444444444,37444.4444444444,0.1,48,5,0,0
2014-03-02,1526,7,1,6.68888888888889,74.1111111111111,1.71111111111111,192.777777777778,18166.6666666667,0,400,5,0,0
2014-03-03,4186,1,0,5.78333333333333,79.5555555555556,3.17777777777778,201.666666666667,29722.2222222222,0.4,24,12,0,0
2014-03-04,3903,2,0,6.68888888888889,80.2777777777778,2.08888888888889,205.555555555556,23500,0.1,111,5,0,0
2014-03-05,5160,3,0,7.87777777777778,70.5,2.11666666666667,224.444444444444,19500,0,423,7,0,0
2014-03-06,5179,4,0,6,75.6111111111111,3.21666666666667,53.3333333333333,9277.77777777778,0,505,9,0,0
2014-03-07,5334,5,0,7.59444444444444,71.3888888888889,1.65,145,6983.33333333333,0,583,6,0,0
2014-03-08,4107,6,1,8.89444444444444,67.9444444444444,3.45,59.4444444444444,7805.55555555556,0,591,9,0,0
2014-03-09,2249,7,1,11.5555555555556,52.8333333333333,3.27777777777778,97.7777777777778,11722.2222222222,0,629,10,0,0
2014-03-10,5770,1,0,10.9055555555556,56.7222222222222,4.85,55,11833.3333333333,0,614,10,0,0
2014-03-11,5857,2,0,10.3555555555556,51.4444444444444,4.74444444444444,51.1111111111111,18833.3333333333,0,583,11,0,0
2014-03-12,5983,3,0,11.5222222222222,54.3888888888889,4.22777777777778,46.1111111111111,9316.66666666667,0,629,10,0,0
2014-03-13,6217,4,0,9.73333333333333,64.1111111111111,1.31666666666667,123.333333333333,8961.11111111111,0,635,5,0,0
2014-03-14,6140,5,0,9.86111111111111,63.7222222222222,1.12222222222222,167.222222222222,8405.55555555555,0,628,4,0,0
2014-03-15,3229,6,1,9.03333333333333,74.5555555555556,6.02222222222222,240,7055.55555555556,0,0,12,0,0
2014-03-16,1696,7,1,11.6555555555556,69.5555555555556,7.88333333333333,237.777777777778,15888.8888888889,0,145,14,0,0
2014-03-17,5181,1,0,12.8777777777778,64.6111111111111,4.07777777777778,240.555555555556,20611.1111111111,0,654,9,0,0
2014-03-18,6762,2,0,10.5944444444444,70.9444444444444,4.21666666666667,236.666666666667,13666.6666666667,0,241,11,0,0
2014-03-19,6199,3,0,12.0222222222222,64,6.31111111111111,243.888888888889,27611.1111111111,0,308,13,0,0
2014-03-20,6679,4,0,11.8611111111111,63.1666666666667,1.89444444444444,211.111111111111,42388.8888888889,0,669,6,0,0
2014-03-21,5427,5,0,15.7444444444444,55.4444444444444,6.21666666666667,220,27888.8888888889,1.1,345,16,0,6
2014-03-22,2467,6,1,9.81111111111111,87.3333333333333,4.35555555555556,216.111111111111,15888.8888888889,8,0,16,1,6
2014-03-23,1651,7,1,7.14444444444444,74.7777777777778,3.58333333333333,239.444444444444,38111.1111111111,0,153,9,0,0
2014-03-24,5111,1,0,5.2,84,2.75555555555556,231.666666666667,18666.6666666667,2.8,153,9,0.5,6
2014-03-25,5695,2,0,5.46111111111111,71.9444444444444,1.95555555555556,115.555555555556,14083.3333333333,0,551,8,0,0
2014-03-26,6498,3,0,6.39444444444444,67.3888888888889,3.86666666666667,41.6666666666667,14888.8888888889,0,433,9,0,0
2014-03-27,6273,4,0,9.38888888888889,59,3.71111111111111,51.1111111111111,20555.5555555556,0,667,11,0,0
2014-03-28,6454,5,0,12.0888888888889,55.4444444444444,3.49444444444444,52.2222222222222,21055.5555555556,0,690,9,0,0
2014-03-29,4827,6,1,13.6944444444444,54.6111111111111,4.32777777777778,46.1111111111111,25833.3333333333,0,667,9,0,0
2014-03-30,2358,7,1,12.3833333333333,60.7777777777778,1.15,108.333333333333,17555.5555555556,0,606,4,0,0
2014-03-31,6555,1,0,13.0833333333333,64.0555555555556,1.91666666666667,156.666666666667,14888.8888888889,0,527,7,0,0
2014-04-01,6908,2,0,14.3055555555556,65.7222222222222,1.14444444444444,195,16555.5555555556,0,424,4,0,0
2014-04-02,7271,3,0,16.15,62.1666666666667,1.41666666666667,183.888888888889,22000,0,589,6,0,0
2014-04-03,7274,4,0,17.5555555555556,55,2.38333333333333,115.555555555556,27444.4444444444,0,267,7,0,0
2014-04-04,7006,5,0,15.8277777777778,62.3333333333333,2.94444444444444,134.444444444444,23277.7777777778,0,119,6,0,0
2014-04-05,3350,6,1,12.8277777777778,90.2222222222222,3.62777777777778,224.444444444444,5738.88888888889,0.9,0,7,0.5,6
2014-04-06,3882,7,1,15.3611111111111,70.2222222222222,2.93888888888889,225.555555555556,15611.1111111111,0,658,9,0,0
2014-04-07,6959,1,0,15.1944444444444,70.9444444444444,1.12777777777778,227.222222222222,31277.7777777778,0,496,4,0,0
2014-04-08,5899,2,0,13.5666666666667,59.7777777777778,6.61111111111111,253.888888888889,44222.2222222222,0.2,199,16,0,0
2014-04-09,6712,3,0,10.6555555555556,62.7777777777778,3.63888888888889,232.222222222222,39000,0,657,10,0,0
2014-04-10,7038,4,0,12.1222222222222,64.7222222222222,2.21666666666667,164.444444444444,36666.6666666667,0,490,5,0,0
2014-04-11,7279,5,0,14.9166666666667,59.6666666666667,3.28888888888889,96.1111111111111,32666.6666666667,0,735,10,0,0
2014-04-12,5257,6,1,14.5777777777778,64.8333333333333,2.06111111111111,176.666666666667,17611.1111111111,0,475,6,0,0
2014-04-13,2525,7,1,13.8111111111111,57.5555555555556,3.57777777777778,238.888888888889,24833.3333333333,0,682,11,0,0
2014-04-14,6072,1,0,12.2666666666667,55.4444444444444,6.03888888888889,268.888888888889,30611.1111111111,0,250,14,0,0
2014-04-15,6379,2,0,7.6,54.1111111111111,2.72222222222222,302.222222222222,45833.3333333333,0,160,9,0,0
2014-04-16,6705,3,0,8.19444444444444,60.4444444444444,3.56666666666667,61.6666666666667,40166.6666666667,0,599,11,0,0
2014-04-17,6599,4,0,11.2055555555556,49.2222222222222,3.03333333333333,111.111111111111,41388.8888888889,0,762,10,0,0
2014-04-18,1293,5,0,9.68888888888889,63.8333333333333,2.73888888888889,227.777777777778,27388.8888888889,0.7,117,12,1,6
2014-04-19,3403,6,1,10.4833333333333,72.6111111111111,4.52777777777778,52.2222222222222,18166.6666666667,0,183,12,0,0
2014-04-20,1371,7,1,14.3222222222222,66.7222222222222,2.33888888888889,98.8888888888889,19850,0,316,7,0,0
2014-04-21,1446,1,0,12.1055555555556,76.3888888888889,3.6,164.444444444444,23277.7777777778,0,391,9,0,0
2014-04-22,6370,2,0,14.7333333333333,68.6111111111111,2.01111111111111,230,38611.1111111111,0,485,8,0,0
2014-04-23,6977,3,0,15.3777777777778,66,1.71111111111111,169.444444444444,37277.7777777778,0,527,9,0,0
2014-04-24,7447,4,0,17.3888888888889,59.8333333333333,2.6,84.4444444444444,23005.5555555556,0,721,8,0,0
2014-04-25,6870,5,0,19.2444444444444,54.7777777777778,3.4,136.666666666667,34722.2222222222,0.1,730,9,0,0
2014-04-26,4840,6,1,16.1444444444444,69.5555555555556,2.44444444444444,241.666666666667,24277.7777777778,0,288,6,0,0
2014-04-27,1918,7,1,12.8666666666667,81.2222222222222,3.63333333333333,226.111111111111,24833.3333333333,0.3,113,10,0,0
2014-04-28,6066,1,0,12.45,81.6666666666667,2.58888888888889,228.888888888889,30833.3333333333,0.3,7,6,1,6
2014-04-29,7356,2,0,14.2222222222222,77.8333333333333,4.12222222222222,232.777777777778,14388.8888888889,0,155,9,0,0
2014-04-30,7005,3,0,14.5944444444444,85.2777777777778,2.85,186.111111111111,7416.66666666667,6.1,246,8,0,0
2014-05-01,1660,4,0,12.7111111111111,91.9444444444444,2.46666666666667,228.333333333333,13500,8.2,36,7,1,6
2014-05-02,5953,5,0,13.6833333333333,81.6111111111111,2.53333333333333,262.222222222222,10972.2222222222,0,72,10,0,0
2014-05-03,3754,6,1,9.2,72.2222222222222,4.2,42.2222222222222,19777.7777777778,0,15,11,0,0
2014-05-04,2374,7,1,11.1,61.1111111111111,2.36666666666667,49.4444444444444,34222.2222222222,0,782,8,0,0
2014-05-05,7554,1,0,13.9888888888889,58.5,1.76111111111111,123.888888888889,36888.8888888889,0,800,6,0,0
2014-05-06,7380,2,0,15.9166666666667,59.8888888888889,3.41111111111111,213.333333333333,42000,0,245,11,0,0
2014-05-07,6189,3,0,14.5944444444444,75.6666666666667,5.06111111111111,250.555555555556,27555.5555555556,5.9,287,14,1,6
2014-05-08,6500,4,0,15.6277777777778,71.0555555555556,5.13333333333333,248.333333333333,38222.2222222222,2,249,14,0,0
2014-05-09,6962,5,0,17.3722222222222,65.5555555555556,6.72222222222222,249.444444444444,47222.2222222222,0.1,417,15,0,0
2014-05-10,4501,6,1,14.8555555555556,77.7222222222222,3.34444444444444,222.222222222222,34488.8888888889,2.7,177,12,0.5,0
2014-05-11,1751,7,1,11.7944444444444,78,6.55555555555556,242.222222222222,31088.8888888889,8.6,418,21,1,6
2014-05-12,5671,1,0,10.8722222222222,78.2222222222222,6.44444444444444,237.777777777778,37166.6666666667,3.8,320,16,1,6
2014-05-13,6492,2,0,11.3888888888889,77.3333333333333,4.36666666666667,237.777777777778,34500,0.4,265,12,1,6
2014-05-14,7428,3,0,12.8111111111111,61.4444444444444,2,193.888888888889,41611.1111111111,0,589,7,0,0
2014-05-15,7334,4,0,11.3166666666667,63.6111111111111,4.19444444444444,98.8888888888889,36555.5555555556,0,372,10,0,0
2014-05-16,7041,5,0,14.6055555555556,59.5555555555556,4.19444444444444,33.3333333333333,42166.6666666667,0,485,10,0,0
2014-05-17,5023,6,1,15.0333333333333,59.5,2.49444444444444,69.4444444444444,45555.5555555556,0,729,8,0,0
2014-05-18,2821,7,1,16.6555555555556,60.5555555555556,1.77777777777778,171.666666666667,38222.2222222222,0,833,7,0,0
2014-05-19,7675,1,0,18.8277777777778,61,2.17777777777778,193.333333333333,37455.5555555556,0,812,8,0,0
2014-05-20,8272,2,0,20.9722222222222,59.9444444444444,1.62222222222222,207.777777777778,37944.4444444444,0,651,8,0,0
2014-05-21,8326,3,0,22.7,54.1111111111111,2.77222222222222,121.666666666667,41944.4444444444,0,660,9,0,0
2014-05-22,7665,4,0,19.9944444444444,57.9444444444444,3.48888888888889,199.444444444444,48111.1111111111,1.5,564,16,0,0
2014-05-23,6527,5,0,17.3333333333333,72.0555555555556,3.55555555555556,168.888888888889,39611.1111111111,6.1,520,12,0,0
2014-05-24,4265,6,1,15.1777777777778,75.6111111111111,3.11111111111111,234.444444444444,38444.4444444444,3,377,8,0,0
2014-05-25,2928,7,1,18.5111111111111,59.1111111111111,3.46111111111111,43.3333333333333,52222.2222222222,0,537,10,0,0
2014-05-26,6701,1,0,16.7444444444444,82.0555555555556,1.71666666666667,217.777777777778,31444.4444444444,0.9,190,7,0,0
2014-05-27,6915,2,0,16.0888888888889,78.2222222222222,5.18888888888889,236.666666666667,23722.2222222222,0.6,69,12,0,0
2014-05-28,8078,3,0,16.9055555555556,63,4.01666666666667,255.555555555556,32222.2222222222,0,372,11,0,0
2014-05-29,2945,4,0,15.5333333333333,72.2222222222222,2.59444444444444,161.666666666667,33555.5555555556,0,265,8,0,0
2014-05-30,6417,5,0,13.4277777777778,64.2222222222222,4.27222222222222,54.4444444444444,31333.3333333333,0,276,11,0,0
2014-05-31,5110,6,1,15.9111111111111,55,2.89444444444444,63.3333333333333,33333.3333333333,0,766,10,0,0
2014-06-01,2719,7,1,16.4666666666667,60.3333333333333,1.75,142.222222222222,37111.1111111111,0,143,7,0,0
2014-06-02,7397,1,0,17.8777777777778,59.4444444444444,2.27222222222222,162.222222222222,33055.5555555556,0,277,7,0,0
2014-06-03,8109,2,0,17.8166666666667,61.7222222222222,2.16111111111111,191.666666666667,26777.7777777778,0,553,9,0,0
2014-06-04,7181,3,0,16.8,72.3333333333333,3.34444444444444,212.777777777778,19333.3333333333,0.6,346,15,0,0
2014-06-05,8025,4,0,16.5777777777778,58.1111111111111,3.12222222222222,241.666666666667,40000,0.4,651,8,0,0
2014-06-06,7880,5,0,21.1277777777778,49.1666666666667,1.85,227.222222222222,47222.2222222222,0,870,5,0,0
2014-06-07,5181,6,1,24.9444444444444,51.3333333333333,1.53888888888889,189.444444444444,38611.1111111111,0,705,6,0,0
2014-06-08,2498,7,1,27.5111111111111,49.1111111111111,2.09444444444444,208.333333333333,30394.4444444444,0,868,9,0,0
2014-06-09,2322,1,0,29.0888888888889,46.8333333333333,1.83888888888889,205,27444.4444444444,0,851,5,0,0
